,Date,Time,Jangsu,Special
0,2023-05-14,18:42:02,관우,"[['0,0,0', '0,0,0', '0,0,0', '0,0,0', '0,0,0'], ['0,0,0', '0,0,0', '0,0,0', '0,0,0', '0,0,0'], ['0,0,0', '0,0,0', '0,0,0', '0,0,0', '0,0,0'], ['0,0,0.79', '1,0,0.37', '0,0,0', '0,0,0', '0,0,0']]"
