,정원지,등무,엄정,장보,장량,반봉,유섭,포충,방열,목순,무안국,이각,곽사,조무,서영,악진,포신,한복,왕광,장양,하진,동탁,조홍,이전,화웅,원소,유비,하후돈,공손찬,손견,여포,조조,장비,관우,UserID
0,"0,0,0;","0,0,0;","0,0,0;","0,0,0;","0,0,0;","0,0,0;","0,0,0;","0,0,0;","0,0,0;","0,0,0;","0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;0,0,0;","0,0,0;0,0,0;0,0,0;","0,0,0;0,0,0;0,0,0;","0,0,0;0,0,0;0,0,0;","0,0,0;0,0,0;0,0,0;","0,0,0;0,0,0;0,0,0;","0,0,18.79;1,0,4.63;4,0,14.35;6,0,11.38;","0,0,0;0,0,0;0,0,0;0,0,0;","0,0,19.29;1,0,3.79;4,0,9.35;2,0,3.9;","0,0,19.57;1,0,6.52;4,0,11.14;5,0,27.91;","0,0,21.27;1,0,6.03;4,0,13.65;7,0,33.05;0,0,0;","0,0,21.8;1,0,5.94;4,0,14.41;7,0,32.99;0,0,0;","0,0,18.54;1,0,6.1;4,0,14.93;7,0,24.14;0,0,0;","0,0,22.5;1,0,5.72;4,0,13.25;7,0,25.76;0,0,0;",조운
