,정원지,등무,엄정,장보,장량,반봉,유섭,포충,방열,목순,무안국,이각,곽사,조무,서영,악진,포신,한복,왕광,장양,하진,동탁,조홍,이전,화웅,원소,유비,하후돈,공손찬,손견,여포,조조,장비,관우,UserID
0,"0,0,25.94;","0,0,0;","0,0,0;","0,0,0;","5,0,28.75;","0,0,0;","0,0,0;","0,0,0;","0,0,0;","0,0,0;","0,0,0;","2,0,0.8;4,0,5.59;","7,0,32.78;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;0,0,0;","0,0,0;0,0,0;0,0,0;","0,0,0;0,0,0;0,0,0;","0,0,0;0,0,0;0,0,0;","0,0,15.42;1,0,2.85;7,0,23.77;","0,0,0;0,0,0;0,0,0;","5,0,16.75;7,0,2.18;4,0,5.31;0,0,0;","0,0,15.65;5,0,10.17;6,0,31.95;0,0,0;","0,0,0;0,0,0;0,0,0;0,0,0;","0,0,0;5,0,10.24;6,0,10.44;7,0,21.08;","7,0,5.23;1,0,2.96;7,0,22.39;7,0,21.96;0,0,0;","6,0,35.12;7,0,22.31;0,0,17.84;1,0,2.7;5,0,11.84;","0,0,25.09;4,0,14.91;1,0,6.32;4,0,1.76;2,0,3.4;","1,0,0.84;2,0,0.84;0,0,0;0,0,0;0,0,0;",아이폰
