,정원지,등무,엄정,장보,장량,반봉,유섭,포충,방열,목순,무안국,이각,곽사,조무,서영,악진,포신,한복,왕광,장양,하진,동탁,조홍,이전,화웅,원소,유비,하후돈,공손찬,손견,여포,조조,장비,관우,UserID
0,"0,0,0;","0,0,0;","0,0,0;","0,0,0;","0,0,0;","0,0,0;","0,0,0;","0,0,0;","0,0,0;","0,0,0;","0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;","0,0,0;0,0,0;0,0,0;","0,0,0;0,0,0;0,0,0;","0,0,0;0,0,0;0,0,0;","0,0,0;0,0,0;0,0,0;","0,0,0;0,0,0;0,0,0;","0,0,0;0,0,0;0,0,0;","0,0,0;0,0,0;0,0,0;0,0,0;","0,0,0;0,0,0;0,0,0;0,0,0;","0,0,0;0,0,0;0,0,0;0,0,0;","0,0,0;0,0,0;0,0,0;0,0,0;","0,0,21.41;1,0,6.13;4,0,11.95;7,0,33.76;0,0,0;","0,0,23.36;1,0,6.37;4,0,13.39;5,0,28.19;0,0,0;","0,0,22.31;1,0,5.96;4,0,13.63;7,0,24.72;0,0,0;","0,0,23.13;1,0,6.68;4,0,13.61;6,0,29.16;0,0,0;",관우
